monthly_income,loan_amount_requested,loan_to_income_ratio,declared_age,employment_type_encoded,cibil_score_proxy,existing_loans,has_default_history,avg_liveness,age_mismatch_flag,geo_tier,loan_purpose_risky,default_probability
23196.665896347906,530197.4860354973,1.9047187226698665,38,0,609,1,0,0.857314881527231,0,1,1,0.3189336185467869
21139.683787166174,320808.49562992464,1.2646377103674493,26,1,670,4,0,0.9456926518267774,0,1,0,0.2574434291787261
13810.603422800134,479370.9893470519,2.8925298354188924,39,0,488,3,0,0.9140751233441635,0,3,0,0.47476546376481643
31598.590050434068,685330.0324128739,1.8073855809152355,57,0,675,4,0,0.7671218862552202,0,2,0,0.31667630597561536
64519.12367109856,905317.3243505086,1.1693139346890609,66,1,597,4,0,0.9550510127759312,1,2,0,0.3023575113100569
38467.075277952594,408649.8525979546,0.8852805714262614,50,0,800,4,0,0.962656482001885,0,1,0,0.08291270897087642
48966.66507412708,164636.22363312583,0.28018418820214225,52,0,621,3,0,0.7149949844807608,0,1,0,0.19555930729678014
76466.55604594492,157837.0807525773,0.172011016879219,39,0,762,0,0,0.9866060558455442,0,2,0,0.0
86149.8125531187,363724.66077068343,0.3518334805298388,66,4,691,2,0,0.9912347995469158,0,1,0,0.10908891413960328
42848.719173124446,108799.1824697789,0.21159555557578927,63,1,710,4,0,0.8935956436458707,0,2,0,0.041430127775360384
87272.69708850414,1298944.6427219484,1.2403121537967705,68,0,741,5,0,0.8689816474772263,0,2,0,0.17915178871105608
46446.82223079675,632958.3738413933,1.1356327218975086,62,1,695,3,0,0.9920095832550562,1,2,0,0.2130021902074842
29181.811142361552,302126.1107029312,0.862769475447762,46,1,648,0,0,0.9950526800739532,0,2,1,0.27384657789888944
32951.75575358712,227342.15300047776,0.574936873117728,67,0,635,5,0,0.9889175894285677,0,2,1,0.20914462969522243
21157.11942597797,819845.7219581504,3.229195593893464,49,0,740,3,0,0.893016129532418,0,2,0,0.3209425161140076
28450.843087805697,226798.60649374753,0.6642996067339612,49,1,547,3,0,0.8558049814293676,0,1,0,0.3421491923108203
37085.88269996589,240160.79132179852,0.5396500722048325,52,0,834,2,0,0.8142401112400609,0,1,0,0.06508365537639718
66289.87898465703,279409.139373483,0.3512466051292599,27,2,710,2,0,0.9010129109875976,0,3,0,0.10895771642248067
104860.36800225097,473758.24965388543,0.37649929034176477,61,0,673,3,0,0.9435073560102245,0,3,0,0.09889828614344819
22223.581688637747,642086.5993242537,2.407677455417149,36,1,721,3,0,0.9736900598897867,0,1,1,0.3471530043128291
53982.42092546477,904921.3746330771,1.396938359931607,52,0,652,1,0,0.9510230697712154,0,3,1,0.27159446803224463
26363.2963080581,828177.4975107778,2.617836201239247,61,1,685,2,0,0.9641085406999097,0,3,0,0.4160428888381304
56238.03263250598,442618.8192837078,0.6558711228041061,23,4,609,0,0,0.9918155265783385,0,3,1,0.23474437976240614
41541.851779242665,816117.1454588979,1.6371384328985896,33,0,730,1,1,0.9521537929273926,0,1,0,0.24190191672624042
17757.21315128916,295788.58303704724,1.38811469887836,67,0,693,5,0,0.8008445205382861,0,1,0,0.21507304515960454
70555.04722193968,148372.3677634339,0.17524421663828688,36,1,714,1,0,0.9912474804296219,1,2,0,0.1543597837256444
32777.567528998676,295765.2537389567,0.7519503836409102,52,0,818,5,0,0.9456861262822746,0,1,0,0.07143951684621784
33963.777933699894,272731.6684718466,0.6691728783437103,47,0,635,2,0,0.6820765503856602,0,2,0,0.175418728947554
25981.07829968882,302793.9308511931,0.9712001665163749,63,1,689,5,0,0.9643787575832796,1,2,0,0.2877557902378374
31979.7561620091,248792.66613288928,0.6483077004311423,44,0,567,3,0,0.9016371787167091,1,2,0,0.22233068751357463
54937.1575162934,335485.57986846415,0.5088929409464578,40,0,744,4,0,0.6638676971863757,0,2,0,0.07196839507502198
40351.25715747367,641786.0864391371,1.325415306423046,18,0,698,2,0,0.8516125550210634,0,2,1,0.2724241943819048
52278.00468839048,1238181.4166522406,1.9737131387482718,42,0,701,0,0,0.9988194585721355,0,1,0,0.2625409195068715
53154.65312445023,157124.24101769706,0.24633190100627114,48,3,687,2,0,0.9719678008700443,0,1,0,0.25686475903357375
85847.76461859504,204302.9507372082,0.19831903568377363,53,0,653,3,0,0.920768555599296,0,2,0,0.06597681154785869
37369.379741186516,275166.66421462613,0.6136188374019497,58,0,899,1,0,0.8946222678518404,1,1,0,0.16633114862859594
21196.070539652494,700426.7887588054,2.7537603705385068,58,1,703,2,0,0.7902170889896755,0,3,0,0.2819733727415051
75630.21928465621,391222.42308170936,0.43106933840077716,41,2,723,0,0,0.7976324445040615,0,2,0,0.1502269165061012
37581.07634358922,286511.64674848085,0.6353189659626738,22,0,608,2,1,0.8200022948185423,0,3,0,0.29785805322664627
77442.90408064409,680130.3871792573,0.731862175596072,31,1,770,0,0,0.8242845449812641,0,3,0,0.1911071434615065
53727.94609547503,785310.2642853502,1.218035059584955,39,1,690,1,0,0.9585897533588958,0,2,1,0.27210328247086213
41540.794978036945,437461.5190025593,0.8775741196773152,68,0,735,2,0,0.9375719878438892,0,3,0,0.17315077251313116
52806.414392554056,271106.8937650912,0.42783138008848676,58,0,772,1,0,0.891624315095274,1,1,0,0.10031280429678084
117654.33970707054,520303.58647295693,0.3685255666219516,64,1,691,0,0,0.9697538357354452,0,2,0,0.10368778208453938
125303.02272889178,384630.7549192745,0.25580039660566795,69,0,645,0,0,0.9329884885431899,1,2,0,0.1385223038063306
45921.58594681588,382847.5142347864,0.6947486429696728,24,0,513,3,0,0.7853237644726826,0,2,0,0.23002645347531553
48054.70347278725,325318.4633735386,0.564146066641465,18,1,669,0,0,0.7163786159656629,0,3,0,0.19193307953920516
75971.99607992588,770650.2734408384,0.8453227430342451,47,0,645,0,0,0.8794167862012038,0,2,1,0.16316169016160514
29061.49797966651,513974.0906114437,1.4738116475478327,31,0,608,4,0,0.9611762451128157,1,2,0,0.3228293145748232
52393.362178861404,823583.754648578,1.309936539666057,63,0,816,2,0,0.943611754699086,0,2,0,0.1011566737922101
43785.963458662445,986378.7496757251,1.877273506091642,42,2,778,5,0,0.9798297506758112,0,1,0,0.24764772448862682
51893.77427166927,582677.1051114185,0.9356888395080621,18,1,553,2,0,0.8812265154834443,0,2,1,0.29639915649339404
29240.66326316708,326476.6571848747,0.9304299240369834,29,0,712,2,0,0.943132718953735,0,1,0,0.1333257442685315
20034.60391748026,825872.5471546313,3.4351920580190702,35,0,634,0,0,0.9568959071812699,0,2,0,0.3943698570888358
15732.883352256355,585018.5419583594,3.098703783131071,19,4,729,0,0,0.9799761820535712,0,3,1,0.4329238668065917
25369.626833178558,2000000.0,5.0,34,1,636,5,1,0.9379414565814788,0,2,1,0.49918277894266094
35265.56804924724,532885.4332773751,1.2592203074048922,46,1,656,1,0,0.9777598683050547,0,2,1,0.23655882673500653
38307.62366536315,672402.7856862522,1.4627262177193878,64,0,777,0,0,0.9431050715824584,0,2,0,0.18518462452604287
116846.40589507532,526630.4429588672,0.37558596612702405,51,0,765,4,0,0.8721404595136724,0,2,0,0.06718279707853385
77110.65020402671,416874.64533419965,0.45051563805949957,22,0,820,5,0,0.8991449300501816,0,2,0,0.0707537491628304
27417.98439459294,378785.38994810474,1.1512680402782283,39,2,682,2,0,0.7543721081187731,0,1,0,0.24473552502015822
52778.2380307664,527838.8494856833,0.8334224944158272,57,3,583,2,1,0.8421175172879393,0,1,1,0.41942603057366606
36187.204982952055,604831.6604399286,1.392830377304325,37,0,773,3,0,0.9081808488040254,0,3,0,0.17202540250349083
38477.082410800605,884371.7101071662,1.9153646246380527,47,1,774,0,0,0.9525288167302607,0,1,0,0.2326476531068271
48662.44320062686,532485.1745631909,0.9118688176832224,69,2,750,1,0,0.8704149872129748,0,1,0,0.19631414247704193
60450.82831846059,335127.55339634017,0.46198367984700034,25,2,640,5,0,0.8527773401423174,0,1,0,0.2754160681547703
37435.35126897269,363628.3476355597,0.8094584737629702,42,0,614,4,0,0.9239622196796728,0,2,1,0.20002845006233777
75502.85630434795,200033.04047446544,0.22077866792675035,49,0,742,0,0,0.8740366674961245,0,2,1,0.07632059214574805
25060.06662156573,1198676.1604293624,3.986010154889971,59,4,629,3,0,0.9159769604721049,0,1,0,0.45428424551260166
44496.665429635555,319750.35570493474,0.5988283103494002,61,0,675,5,0,0.9553942856022115,0,2,1,0.17932541736317878
162565.5953994116,790534.2613690248,0.4052386050826339,32,0,900,1,0,0.9787749719846728,0,2,0,0.07903756360386957
49589.77148134927,522265.05932026036,0.8776424447339314,42,0,870,1,0,0.962202255105248,0,2,0,0.08287607056146942
90817.49782096625,530852.2954332354,0.48710537448753816,61,0,763,5,0,0.8941363322388086,0,2,1,0.04891699828387203
46432.73982564762,412310.20708352816,0.7399775256132674,61,0,647,5,0,0.9456615462655179,0,3,0,0.12366774947360337
59301.42100389496,275769.5044068116,0.3875251493955191,60,1,642,3,0,0.9850610933553824,0,1,0,0.19472923045284227
43114.230810135195,247428.95263108212,0.4782430069719909,52,3,757,2,0,0.9296448568297445,0,1,1,0.2122973947014517
40733.09595508198,1248032.9543386572,2.5532737877223006,31,0,819,1,0,0.890268985290331,0,1,0,0.265122899858614
30039.209830999356,473722.3394563242,1.31417776444378,37,4,659,0,0,0.900077829426736,0,3,0,0.24037674752265623
55003.42194597678,869054.091254535,1.3166667037978443,52,3,663,3,0,0.9032172946120989,0,1,0,0.366286040013346
28976.238336807055,1015553.3177742842,2.920649746325302,31,1,707,0,0,0.9741669376650567,0,1,0,0.431551087205149
61870.1193864272,345757.11990026385,0.4657028887411987,53,1,588,2,0,0.8976670079726458,0,3,0,0.20367390439241967
76316.42801000417,570405.8816953695,0.6228517858354562,44,2,591,5,0,0.9852772317784111,0,3,1,0.22800266362368332
53277.30401519454,454524.2130848828,0.7109409617699715,41,1,605,5,0,0.9806704942358384,0,2,0,0.23999039967067
38440.836853211,220945.5827302212,0.47897323267162734,36,0,743,2,0,0.9599676326250612,0,2,0,0.08589977506347261
55658.09393225202,395818.88102337957,0.5926345014994241,58,3,721,1,0,0.8641040884221397,1,1,0,0.2564473325872922
38012.23924431192,629388.476125768,1.3797934749396727,42,0,790,5,1,0.9796059761328625,0,1,0,0.23095135161392835
70811.27813817828,327938.8532580107,0.38593058182304896,33,3,561,5,0,0.8099435088913431,0,2,0,0.3439045916837232
17752.77210949735,364067.3229865492,1.7089693595504307,37,0,578,3,0,0.9758592496356387,0,2,0,0.27808002328966686
37503.754087227964,398706.12144724006,0.8859249141652836,43,0,736,4,0,0.9576004603822555,0,2,0,0.11523536933887467
16392.742779644264,1570520.4179287383,5.0,50,1,630,2,0,0.9579096920373815,0,3,0,0.4769740716433476
21004.029618362965,147203.4080816268,0.5840284410351625,69,1,636,4,0,0.9903890749808344,0,2,0,0.22406533754344482
87722.27306299654,597784.7267544547,0.5678762320765482,35,0,781,3,0,0.955654420801794,0,2,1,0.1072326275683025
69396.55399322895,380026.6092711357,0.4563466380336107,27,2,655,1,0,0.9186121492008282,0,2,0,0.2630033464737897
30954.073450366297,301223.2776326241,0.8109414046254267,68,0,665,0,1,0.9555763336374803,0,2,0,0.22257471748980936
20926.012305298475,374472.8474000561,1.4912573958856914,25,0,679,0,0,0.8266691269729489,0,3,0,0.2436602699707046
10074.22621192878,660284.2785216769,5.0,64,1,684,4,0,0.8343156054777883,0,2,0,0.4116957720675627
33801.222384318324,683316.9977385951,1.6846456763439714,25,0,754,5,0,0.9697849704236846,0,2,0,0.18601542065915438
148777.54847965133,494652.2520028718,0.2770647952024644,36,0,603,3,0,0.8974580974551477,0,1,0,0.17105127237764142
55129.60439670383,852258.1815317399,1.288264552319032,69,0,684,3,0,0.858791373926858,1,3,0,0.21884898189731994
33530.60413271974,947232.4458956853,2.3541489692679485,26,0,792,5,0,0.9730660208695934,0,2,0,0.27964003110516816
55968.26455754561,722032.5970831123,1.0750625120490243,26,4,870,5,0,0.9654308217252195,0,2,0,0.18302928985147576
20323.249871042204,318788.938920107,1.30716027596853,49,0,591,4,0,0.8370117709040942,0,2,0,0.23074777616901593
38228.56609455009,595207.2418583516,1.2974748612207845,27,1,726,3,0,0.9819005856573219,0,2,0,0.16259281632430583
46617.84732076431,596909.2647516293,1.0670256476460336,19,1,684,2,0,0.8338607062351122,0,2,0,0.2187081996954192
42486.840602732744,271202.52346365346,0.5319343582159448,54,0,692,3,0,0.8243104854806514,0,1,1,0.20258056507417638
65867.67346067041,172531.7684746092,0.21828078353896913,67,3,636,4,0,0.9652913009678484,0,2,1,0.32698905745507767
52697.4640626347,131443.7953143571,0.2078591409353316,57,0,760,5,0,0.7943838502168868,0,2,0,0.0
61954.96375654654,461350.4802935526,0.6205454902511122,68,0,756,3,0,0.786962202431886,0,1,0,0.11068689324523519
31439.296139894956,529042.3841620155,1.4022853803934405,45,1,900,4,0,0.9632314023088432,0,2,1,0.22488343504535627
69487.88530533305,217712.58477040837,0.2610917761824825,49,1,594,0,1,0.9198394702491195,0,3,0,0.21966320291273062
100154.41998924312,828704.8998637421,0.6895226557422923,69,0,560,2,0,0.951547505039074,0,2,0,0.2156450335989214
27307.734066054127,484722.0387167224,1.4791964477421122,44,2,864,1,0,0.7566952529932639,1,2,0,0.2518484669874903
28457.077322279365,994178.0247507921,2.911337935058071,20,4,695,4,0,0.9445704417865315,0,1,0,0.3767329238303866
86499.3491107215,552562.3308285932,0.5323376577486328,30,0,663,1,0,0.8249807817766827,0,2,0,0.14350101688672892
40308.917712847586,233327.85741777386,0.4823743534039485,50,1,715,1,0,0.9676411032311864,0,1,0,0.1015740245548353
89492.55317326759,582432.5874202178,0.542347348809164,62,0,588,3,0,0.903212803086464,0,2,0,0.18490683437865021
35551.30502259338,661368.4767032634,1.5502676959466373,49,0,730,3,0,0.8595421239534763,0,3,1,0.21441104240763809
91814.24952397443,318515.31845815474,0.2890939406732869,39,0,693,2,0,0.9198133546129074,0,2,0,0.11551605625543052
47369.92953646342,186231.20187429184,0.32761853299594973,34,0,785,1,1,0.687025458543536,0,1,0,0.13917480025576826
50468.992241607004,469854.16513193934,0.7758132671552668,53,1,768,5,0,0.8053820406083905,0,3,0,0.18066194052952564
96989.59763271434,242678.60137950425,0.20850913165149695,64,0,775,5,0,0.9596189144543263,1,1,0,0.08905949732990692
37016.34168483794,866773.1722550902,1.9513299910323219,32,0,715,0,0,0.7176125657071837,0,2,0,0.3084535904762589
27706.960772624683,346519.36785799015,1.0422151395506654,46,0,828,5,0,0.9323300698318375,0,1,1,0.14188381771609743
35444.30591205561,1245142.6553109991,2.927462825764939,40,0,746,4,0,0.9058961158939564,0,2,0,0.35241616057516795
55612.70577815754,123686.4235701549,0.18533897640757904,30,1,657,5,0,0.9016756059215943,1,1,0,0.1826255879508483
20274.52526493524,479681.37600756943,1.9716095680802352,39,0,635,2,0,0.8702335438561158,0,2,1,0.37259042642696594
61006.48514308252,1043024.8759278775,1.424745901305414,22,0,644,2,0,0.9701210393451862,0,2,0,0.24711243086410958
33881.15845916878,259319.82137491944,0.6378171850475383,45,0,747,3,0,0.9154626050332411,0,2,0,0.06553048724517027
78739.98156453136,402109.3874309941,0.42556671913603517,23,0,593,4,0,0.9996700739940156,0,3,0,0.1654580560077028
13398.122277157803,347381.39326531696,2.1606348143373837,42,1,712,5,0,0.9337127198395289,0,3,0,0.30208861532066805
29933.00846341323,293531.25837494683,0.8171894324558308,64,0,633,1,0,0.7381280040738245,0,2,0,0.1812831919057779
19087.0605126247,512355.287705081,2.2369224400573855,25,1,599,5,0,0.9240188582948182,0,2,0,0.3779371352802162
29345.229297607744,203362.8374972507,0.5775011315434643,31,1,612,2,0,0.8673781354100685,0,1,0,0.16028138105496786
50203.144871211414,413916.1645448192,0.6870687842475782,55,0,698,3,0,0.9319895696084709,0,2,0,0.11248972243013582
40553.877889928845,602954.214079913,1.2389982689950734,65,0,761,4,0,0.9696670477154172,0,2,1,0.1874141188221436
39077.854933023766,388847.9892793175,0.8292164235254874,67,0,645,3,0,0.8203389706776152,0,1,0,0.2075850359246366
40962.306301202996,242771.8712685109,0.49389282731333317,24,0,533,0,0,0.9806941173124581,0,1,1,0.2205859264359334
49103.918656858456,820862.7819145933,1.3930707303471348,30,0,900,5,0,0.8353875420386787,0,2,0,0.18673793807999145
26788.607397958007,685671.6699967313,2.1329703699870737,69,4,789,0,0,0.9599191272883303,0,3,0,0.30534499521413705
63159.89591745518,236874.96266824898,0.31253345078579764,44,0,774,3,0,0.8966581299245397,0,2,0,0.03951437714809243
61779.877596653234,203523.23637076942,0.2745274085567774,61,0,830,3,0,0.8318460121711055,0,2,0,0.02054164267624746
53772.58096947952,249907.30557859087,0.38729048192862825,18,2,707,1,0,0.9545823806604063,0,2,1,0.162545769044583
58586.91876477149,613640.1125008531,0.8728343650747923,24,3,689,4,0,0.7666489388078755,1,3,1,0.39141861597167205
51441.936314833765,521958.6970857762,0.845546672743318,28,0,808,3,0,0.8573913802125742,0,3,0,0.15710630374613668
122704.78792919674,710731.2349936533,0.4826837152460045,22,0,807,2,0,0.9313978297206491,1,3,1,0.11928539929469102
42465.74009749468,363781.92835770914,0.7138733630186807,64,0,749,0,0,0.8725467426749376,0,3,0,0.12713908998458298
38042.46789360597,254017.75814155434,0.5564346290834106,59,2,770,4,0,0.9473554012816305,1,2,0,0.16031896727802894
30431.58139477859,767817.9141345774,2.1025797295194093,38,1,600,0,0,0.9821753178830664,1,2,0,0.46152877566352335
26472.683386403016,317404.06428695266,0.9991559338546275,22,0,679,5,0,0.9486524287353785,0,1,0,0.18883907901292377
23807.69451119458,494809.8535512081,1.7319675554141554,23,0,836,0,0,0.9152642678976912,0,3,0,0.15519212346242248
28441.406662037913,174563.71737575586,0.5114717644186071,31,0,764,0,0,0.9678646355619934,0,2,0,0.06267336658344992
42815.685975166074,314303.3072770743,0.61173706964035,55,1,583,1,0,0.9254160505393398,0,2,0,0.2422396025363521
52425.45654398563,810687.3868944109,1.2886350772075679,59,0,657,4,1,0.9259946349470755,0,2,0,0.23913707800343648
45504.70605069116,287861.6494947506,0.5271646137985516,46,0,823,5,0,0.7425070898334035,0,1,0,0.10575908382524082
30249.42216476017,721222.0132059314,1.9868754552225718,65,0,736,3,0,0.9838491018141649,0,2,0,0.2144171922556053
69570.24788477249,109249.35207614151,0.13086215659444989,66,1,714,4,0,0.7893741747505859,0,2,0,0.13785206680825302
64196.65183083956,316274.2526213042,0.4105539302562305,57,0,716,2,0,0.9375231331308082,0,3,0,0.05959036171068849
40952.815696266705,399187.7802972562,0.8122920925590279,22,3,693,5,0,0.923852694438984,0,3,0,0.2689165369491171
32001.623909547972,1258617.1572646373,3.2774825240694465,64,0,658,0,0,0.9164038374392016,0,1,0,0.42599228990184157
58349.96047956985,219380.35254964812,0.3133111984232621,65,0,633,3,0,0.9044480438900331,0,3,0,0.1418084820192362
48726.91343749072,661718.8039734812,1.1316791845475134,47,0,780,2,0,0.9641824545347816,0,3,0,0.14365864288775004
21502.755534365097,834142.1152055768,3.232694657329206,49,0,719,2,0,0.9198571217398873,0,2,0,0.32032579223599017
42873.528878497484,286962.32422680134,0.5577690394152172,58,0,756,4,0,0.9256120286779544,0,1,0,0.07389982567097284
50565.151174452934,353587.278051196,0.5827255692879895,48,0,743,4,0,0.9064643694406541,0,3,0,0.07627332857529492
28286.85835666264,481652.0595886294,1.4189512008120133,35,0,812,3,0,0.9257156853670131,0,2,0,0.16523901522127785
48772.48966058732,181881.20254825347,0.31076467460444596,54,0,736,5,0,0.8944704672002531,0,1,0,0.14132223388817966
21430.8929832063,336696.7905013416,1.3092345660583855,58,2,765,1,0,0.9421185325732857,0,2,1,0.2477783886929794
86516.72700503921,951378.4620581705,0.9163723738674228,25,0,713,0,0,0.9341435479491305,0,2,1,0.17170909134561402
82782.75059554745,605368.6477203215,0.6093949155724255,53,2,624,1,0,0.9297287256183719,0,3,0,0.2096517254630337
39094.66661059526,402700.83740364475,0.8583882669017453,27,2,681,0,0,0.9566424380589823,0,1,0,0.1901395335676025
53195.39805802897,473469.8037341156,0.7417148553865885,47,1,747,5,0,0.7506409191236894,0,2,1,0.1848896617128523
13293.61358225165,626900.5654990379,3.9298354407814733,23,0,754,3,0,0.8014041354259761,0,3,1,0.3773847689752937
24880.1647811394,703234.7835181801,2.3554063705775534,69,1,816,2,0,0.9394307934500474,0,2,0,0.30496932213964417
38296.3756416228,316839.7839133948,0.6894468440877607,52,2,663,2,0,0.7905119993847529,1,2,0,0.22804127230984325
25950.171288536614,1111068.3256523458,3.5679543733338024,42,0,718,0,0,0.961748749908252,0,1,1,0.36965984469197316
63398.675010272294,974625.838285942,1.2810807141316785,44,0,689,3,0,0.8956035750907969,0,2,0,0.2211244070867179
120408.84412827576,664210.6208336367,0.4596911918737671,50,0,829,5,0,0.9821864319307149,0,2,0,0.10469500275854528
24629.314043628197,266791.85938088776,0.9026907898865775,24,0,730,0,1,0.9897456452349563,0,2,0,0.20773095715929893
29180.86011887301,239873.1823846921,0.6850185972572702,44,0,731,1,0,0.8315801062815376,0,2,0,0.10594893591988691
49897.4003982433,363682.9396212002,0.6073845810245259,55,0,697,4,0,0.9004241984510175,0,2,0,0.046842355904467545
99265.96819767513,458841.01596072665,0.38519496685830024,31,1,681,4,0,0.9482658083696414,0,1,0,0.11361036289109039
24072.198003128593,153108.92583995877,0.5300337406526665,42,0,584,1,0,0.8461787399551312,0,3,0,0.1620268501892349
50237.55136264604,595297.0955298563,0.9874703274459475,35,0,599,0,1,0.9909491971502615,1,2,0,0.3058211869720897
110265.83657603813,957879.5882670834,0.7239168676438751,26,3,714,4,0,0.9390049095990433,0,3,0,0.22165384376405356
19421.197941489845,625236.0165393223,2.6827902962138244,68,0,704,1,0,0.9228191443429473,0,2,0,0.30526957679771244
23376.00613822523,294893.1358441925,1.0512671771946156,48,0,714,4,0,0.8830386975080778,0,2,0,0.1495897738516791
35889.379561579226,274678.8734915865,0.6377905219850409,38,0,775,2,0,0.8427882284898249,0,1,0,0.19428357774968597
34190.59186612547,529618.0717959104,1.290847479012281,35,0,707,5,0,0.8515464768529483,0,2,0,0.2394028866944411
66589.39728146535,403534.7041486765,0.5050037000672744,53,0,672,5,0,0.9529952580122291,0,1,0,0.11589084036386062
50052.60642997548,577131.0856676138,0.9608741795744956,23,0,683,0,0,0.9399670962225606,0,1,0,0.22193832927900065
18260.92792428387,634779.40483782,2.8968015182919284,47,2,719,4,0,0.8898783431085712,0,1,1,0.4151802557405351
57394.58279443799,851823.23815825,1.2367938991865952,29,2,669,4,0,0.7624695300508967,0,2,1,0.2693417322237091
33230.73754715542,224296.9096459427,0.5624734964319771,64,0,785,1,0,0.8560094953454369,0,1,0,0.1039491057650527
83886.80491140077,505332.22776286124,0.5019981274136628,58,1,699,5,0,0.9283536789000703,0,2,0,0.12285690320296411
32409.479358467015,355725.62543955795,0.9146645582326728,57,1,720,4,0,0.8279266186484875,0,3,0,0.12981069725069627
32263.516750061255,416990.6062875287,1.0770436917904003,25,2,634,1,0,0.855376836123515,0,1,0,0.20715055395526905
58137.478597840956,743144.146991638,1.0652109518604007,22,0,785,4,0,0.9734684370343001,0,1,0,0.1627906788857247
64955.859992916034,793235.5743923127,1.0176597544840726,41,1,815,4,0,0.9709714154765555,0,2,0,0.16006761710978112
55495.08193188078,1023835.2574375988,1.5374264135909352,36,0,590,3,0,0.9683644870526184,1,1,1,0.30080191896181485
19095.37315141414,571119.7293146661,2.492400143157065,55,0,732,5,0,0.9445906928645872,0,2,1,0.31760421974691017
58047.517419337775,414152.6586527885,0.5945598207943614,55,2,691,3,0,0.9641568055693681,0,2,0,0.12765214017344167
26445.623862434273,380131.64971787087,1.1978404306614594,38,0,722,1,0,0.9009736926152945,0,3,1,0.15554661127925767
49893.1030020036,156239.75517408643,0.2609575034312394,26,0,736,3,1,0.8504789166077628,0,2,0,0.13360656723986203
21766.617815879796,988398.293867469,3.7840754675659993,34,0,521,2,0,0.9670971755402694,0,3,0,0.5323205468338655
55445.79045085728,364711.1508481046,0.5481497451271127,44,2,760,1,0,0.8801368749826177,0,1,0,0.09646946864890739
29634.679162095115,599312.3754063656,1.6852788477093001,31,0,788,3,0,0.8755857691920973,0,1,0,0.16759677883990115
23357.716389615205,664903.9781451124,2.372178166786057,34,0,797,4,0,0.9358753257271714,0,2,0,0.25778623701159126
63380.407851376985,209569.49769398978,0.2755445318178567,30,1,624,5,0,0.9696318650554431,0,3,0,0.19351471813467336
50052.22607805841,254229.36860558388,0.4232734960497448,21,0,697,4,0,0.8769884565795915,1,2,0,0.14935224617630455
32630.789972601553,1119297.6453936782,2.858490519571384,49,0,656,2,0,0.9435653709084091,0,1,0,0.3601703766586502
91636.91067917968,526634.1160254839,0.47891374785758833,69,1,546,5,0,0.9527021115463695,0,3,1,0.2638673600415516
35584.79750348449,312277.8456460022,0.7312997580296842,67,4,650,5,0,0.9757628089431034,0,3,0,0.19867750561145472
45073.683329527,410114.5514031111,0.7582298603615044,66,1,613,4,0,0.9356114050964905,1,2,0,0.3157838730121181
50739.33483776889,848938.6005079857,1.3942808592556684,52,0,726,4,1,0.9671295799739187,1,3,0,0.2851695706764385
32538.10141676275,774977.0444564298,1.9847937513065388,56,0,569,4,0,0.9129245010355431,0,3,1,0.34282373490277895
56137.9956572398,183569.92611887577,0.2724980410173732,21,1,621,2,0,0.9241621550219599,0,2,0,0.13515244769665868
33971.38482421051,1179463.5874783308,2.8932771742591195,28,0,658,4,0,0.9631980126485088,0,1,0,0.39357605392948425
36104.79059184603,789921.473286314,1.8232148244447264,54,1,761,2,0,0.9633819498352227,0,2,1,0.22779576189836792
87668.79676547709,403735.3428797546,0.3837695183230239,69,0,900,5,0,0.993265017613755,0,3,0,0.07137401502727908
26362.741190475692,216417.89879325248,0.6841027937547447,65,2,724,5,0,0.9552738493124587,0,2,0,0.1823781771455968
13274.628151551455,832680.4083088685,5.0,50,0,617,3,1,0.9446216838015409,0,1,1,0.5151972916138238
99257.07667371028,588808.6282088632,0.49434647209460036,23,3,645,4,0,0.951392484362986,0,2,0,0.2412951924681281
158683.03108277533,184484.54520974742,0.09688315124755054,68,0,752,4,0,0.9454836241997235,0,2,0,0.05932873864839608
36219.950590083514,384905.5100804456,0.8855743492414442,34,1,592,3,0,0.949834131900493,0,2,1,0.31162818232745226
16841.156811219367,2000000.0,5.0,20,0,787,4,0,0.9547147068086292,0,3,1,0.3370198654069428
37977.83624744556,446815.50792481797,0.9804304125648008,57,0,721,4,0,0.9825606733660862,0,3,0,0.1119991803891365
38441.332430196744,283457.54657296103,0.6144808392712762,27,0,689,1,0,0.956545389705642,0,3,0,0.12591256448526036
40337.550144733235,241566.9706511512,0.49905313573497545,33,0,565,0,0,0.7989951613262514,0,1,1,0.2360856392190318
25420.36692244305,1281138.1110027016,4.19984139394809,53,0,773,3,0,0.9281531431123384,0,1,0,0.3553629788452065
59265.37809558673,735757.3778811365,1.0345519896040922,68,0,639,0,0,0.9120670578910857,0,1,0,0.2081349942044565
57656.2358734135,1029376.1204097215,1.4878068619639524,65,4,712,4,0,0.9430895687289713,0,2,0,0.23891000834628667
21010.91177502347,513451.6624659161,2.0364484415040836,26,2,687,4,0,0.8339069132037141,0,2,1,0.3725290388116556
62918.67923970768,938850.5071469235,1.2434708294523176,27,1,573,0,0,0.9167478664486629,0,2,0,0.30541960999939194
123790.07804306973,265935.151389037,0.1790229311273446,60,0,681,1,1,0.8805420315514427,0,2,0,0.14919884442657058
48338.33287694547,487748.2099918428,0.8408582122486167,34,0,603,3,0,0.8355334522389213,0,2,1,0.211899058094428
37471.55605566923,525566.5533682635,1.1688122242807786,22,0,647,4,0,0.7019500181731702,1,1,0,0.2656048116272824
41315.72234376692,1014055.4632525486,2.045338121758898,48,0,734,0,0,0.944681010385388,0,2,0,0.23440621499722678
